target_hash,rank_bin_upper
c7a80e56bc505ffd508d3a784d9de48256ec92cdcc87cb145d81ccbccf614465,999999999
356e36e3b684526e64a9cc50fbb834aab09ee051cc7ebe1121a891eb9ad71b72,999999999
6cefe510ae38da49a44a1a59bb3c9a944753ded84953c903ed646778babd4e42,999999999
b0e4f1829b28cf6a2ec067c1afb6ac2410d8b57a16d5a5423b14cbf37608a401,999999999
cf4670d25827daa1dbf62abb9b2004ad658e88c9a31935e3506f01fb83e9c728,999999999
d0ac2dbd5d61f44db3181eb9b0f09859934449cd9c0a5b305c918bf0a9d42365,861000
d44cb912c56fbc23f5ac39cc71b602acd007177e04a778873b4f600af29a2ae7,999999999
f93838814a3d644cdaa44fc84457981545ac0a885abb4addd4b3a9c37da72cb7,999999999
858527553cec207529319c5ceeb85cf3024198f3fb9dcbbef26542c9a0a279b3,556000
c054422200ba5ab336880583e3a919cdbcb65658e97c97bf1ad54c0296c43273,999999999
a9b21cc27108d4510257ceff7865877cdeb66a3c9bd508db02657b01b4bcfd06,999999999
155bd336098b591d54a90a473a059b1c71b939bd086bdf3dc4458c6459bd8858,999999999
ced11c01ae7a0959bcbea35bb6d8b933972ac0e265303d3bb56127a89286151f,881000
ff92bfa3ebbf7642e849b95c1f39d1bad02de68dc9e79743b3d4cce6b99acdeb,183000
f498544af3a330f58182a822bb65f9529605b4b600f46f453708ad40ce4f7dc2,999999999
d72ab0b3b305d454347b02ca7ccac422fe3077a29944c2acb7049f4b16d6dc4d,999999999
e91357976f2c79eed4810a7263f1511005e3b27ba4064ebd37d6cf4df1213c73,6000
96734511f462cb8d55b698ad922c1fa8e75b7e043b18e0cfcb01455c74723cc6,999999999
781c2427dbb497ef37f84471d38e9ca5685a2b54b1745cf22b0b2362d12c091f,999999999
b1222f13c3e57e2a8d02a8e64061e9cbe23de544f4b2507ede3b0cd561e565d1,146000
4e2027c15e1d9766bc058b074e0ae055d9e94903d8ea514661d03ec965b72154,999999999
ba8748c3c3c11d4b92f3d3eb02013a1c9586a73a55f5e8611897b1ebb25082d4,119000
1d33c73758fde61ed0703d4c665e765a1edd11c1f26232f114d998b2875a3de4,80000
86ee734a592985010d7a6ce160f9eea7ff45f846443128230ac882d8bbba4d0e,999999999
2a132f8ce226812c36674fef40be4dad02f1726515472abd8633e22c9c54be16,958000
2f5451affbd169c43de18c2e32a65a2bfb45b9a55752055336fa1559ce18318f,680000
328a7f60c3e9e343e43526ce529eac8a157c596dde22c7dd3f92a495396ad9f9,999999999
8210d3e1ff0de6bb8906db5659dcb62cfcf372bbfc96bfef176d0b0fd2d54e1c,267000
bac0eefe106196b257c4bd93057b59857b84d9814eab8813d4d9d5c401a90bf0,107000
ce6a222273578ac342da69a596093f5fc59cb76cdca2879f78f35385d5053b48,22000
2a6faebb995fc8b7a61b59e5b1dd87f929eabede55cee9bc0db2831d2658eefa,605000
9e4a18ba1a5e24856951193b7d33b6753f1d600e757cb9ae02ee020b74069e1c,999999999
765a3f6c866dcd2ce6878176ac289d6d486441dd4cb1af6af5ee5b441c221f0f,564000
c9a8ff2470ed53f79a7ac4cfcb9b4f5d9a4d5340b8e0a1ecf69743b7c5d9075f,978000
eb77cb4d72fecbae2f18b4d5c104d3fdbb161def44497acd89d858735b260c34,999999999
5f7f7907f47f2fee068974769f5f150c061fe3993d51a96d87d5fbf645b730e3,707000
444f6a0fdb246905102f65f6d40e72b6bf55e78f527d77f4a3bb2f01c8b78ae1,289000
0bcf5c4e30b623c858f47eb57f506dba68af2b63169b07f1ea2425ba45325bac,341000
61d4ca3dbab074567c856cf6c51de41533601e8b8294a4412badb7584ee48fc1,999999999
b32a7278d7c09b57edf9c7a0df7ffcdac576b3a4ac8b22641eb92dcdcc399b9e,170000
fb8375dc77337e8c51188ea965758702b876c63d9b6935f2b03c8521445fb5bc,999999999
dc7b499bce0c510890a6df647ff3b670a0977323a08496d74ee3c15b5e5b39cc,999999999
8c80ba89d588ed078ca4b46704d4580402bce6136ca3f1adc5cc322ba74286c7,34000
ba2fc562e2cec78f9994e36eadfe5202a6af86d00f6fe8a1da642caf05d6bb62,534000
d546fa706d28619b906785938a7acc26d25b34e446c331ee8497f588ca5a2a3d,808000
69ae781601b653e1e25d64bcf65e33dde033a1d1630b8581391c20b6def8a7ad,43000
4e50cb760578e24f6aaa909b85d31cbf51f7dc6c874ade0eb20ecd1aa8332a42,999999999
aa87e1dd8b83ff0427543ca7fbf742a53cce22e6fc9746740aeee5e555e5eb48,322000
a4c4e9e4b606d96596c337f107cec10c40a5c1aea5d833228d59835821a85079,857000
dd3c4ea71849113faaf270e42c19c39573319a62ffd2cf90562bdc44b1fa23f5,238000
4981ccb55bdc0f5d918c9f858b70ec0781f1f6bd140faad7e819e442429b9fb9,799000
0007ef7973ab4cf46b5b29cc7d30e6db275ac2ff9e63f1ad7a5cf0e44447041d,999999999
57fda45bfd901541c0a3116846da3141ab5ad406b98c92a840719d8336dd268b,999999999
f5931422f082f2eba07de836c9e7340b42d0a93d6a0f7d6620c5dcf4fd41de5d,620000
db48848c5b1333c37b2afd5e82151f6c47472ae6166b359fe529959c84c45e74,999999999
519409eb50b0cfbfb2a4efbca8fb8922b96433ffd75d1794fe136eea6d6efdc5,366000
b9dda7e604ba524281df28931ee7481132b47ae22771c21584f7fb06e79d2529,245000
fb8e4af35bca7b8e87d2c0dd2621e18c322471ee6290420ba2138d3822c194cc,323000
de65bf7c1d964f18e4e7bea0a979759f6fa285fbc801ac1fdf4fcf886a00d0cf,999999999
7991dc2facdc2950e101613e646827ae808a0ba554ba4a1d5c76f9b66b0fd2d8,999999999
50f76b825dd7ca4bd5cb6447259022f9b3aad050dc22231229310818cab2f8ab,999999999
1ca8f17620301bf2f60b63febe2d14d87a8be26d56aa12f689cd607edf568a3d,999999999
efac502f05f3cdeeb28ff944db786b8a4a549427e11a65622d8bed422aaa7739,999999999
521ee6bc2dcaf8898d15315161d14e4cfe3617cc15b0ce50643036baa3a2f992,999999999
caabcaba534343e5191a46e46a4e20836c64f1fc2abcd03ad4268c8a1b527b0c,999999999
b3a2b80f889fb0e28bd7733ba064cb012ecbb5bc415166bba05b25d652b5dc94,999999999
9b5275f418e05f69680f3b8c2c4f0646dd0a52ada6f173e9b4a77da20b990b07,245000
fd72eb690e2f294c3b01e6ddf872d7fe9ce1e009c082eeecfabe8a1263387e45,136000
2fc865edd72148f1fa20969d92050fb711f71b7f11ac88ad1303a570911b61b3,999999999
c048400333d5810712d6c66c7ca2f4724736c7e35c607b325c9f8081f08bbe20,999999999
8c6d4e6b95f0d39460393508709e028d6715af0b88d000795c646535a54b9f48,999999999
1ea72f0fbced8ebf75e2f0a024a0fe2f323805597961aec8f7f9f2960d4c0cf4,999999999
2d3117a2c305e2226d9b25dd2a3546935421614e6a3422431894ce9e31399d0d,397000
8f4e61e040b7d323614b5447bdc8eb7263fa6331dd947e667a0ac18f313501a1,999999999
9eef4b1f5457d3561756fadbc6b640e95eab0834b278074e42fa469180d99903,999999999
17f196d421e17bdc0e46dd59ed8d0da6f17ba0135b93e78ce656d34e5a4be07e,335000
a2c54e9326b6593e18cb14d23c4e076f5935523ddacf7d3016ef88b49a9698dc,999999999
9ea743bc4f3c6d29906bb114704d403ac738db86de5682b1a965be5dc65ed8c1,999999999
7664e28ace6dbf9c719e4509e949aa32a2e31ca29894bf09e38ab6e51db829b7,999999999
960471356ba65c3309863672153a7ffde8aea7f236b218f67ba5f375fd9ba6e0,470000
e039619ecf783e8cfdaf4aed13c60cbf34899bc97096959972d1142f55598614,999999999
9aa8a8d6524ff7b148b589ce81e32049db7364ea2ae3da343c67ce8d1216f213,764000
c3967c5593a549073a7b5dead4f7a7ae9162983c4a59de02caf6f41f273f602b,999999999
9b87447c6f1d4e11a5a2e156176e466c5f7cfd29573e328b1a14abd2857cf904,51000
81c5154c63becf8237f345bcc9aea7240b583568e8760812edc80bcf7c90cd6a,999999999
0895031d3084bba74bba6cd449fc0842e98c630123e9b58f56d1d330e4a95fb6,319000
cf0e848a52567136a5985bf98610fbc0e93fc102ae7523d335fa6458215bd402,999999999
75b6cbcac884b795ee9d32dce00879977a3e0cc7a5c529484e3fe7505ee39455,805000
6860f8511d48c06ff3bc440adccae1dff92111338e3bc3e82b325bb8620b4628,999999999
82c430058d8370d098093e999298f7ea2240c4c4a863856e71eaf4ea37c4c959,999999999
54599a1ae4fa4fd366430e7a5683aca101ae2be3d880c4d258bd0923a8d5d02d,999999999
f7310c73aca5486a0943171030eb5b3e3fda60e5adbdf951530c1831432fb355,999999999
4110c61596940b4e59c974bc16fadc1d62dc3d21eddc919f45d9c948f068e47a,999999999
761e306cc31c879504ec58f12127f922ce525f86471f762fe4ba4119f34fb17c,704000
595c07f92eabdc0bde7e3c354e24baa7b6bbd2b36e5bf25ac2d17192015c7369,999999999
7003a4958d7d92774594aeb87950c24b08ae6c5c7008554ec04918e21b3dab4a,999999999
3030d30531d590365ae2be758e8db7c848bac0fcd9d7d41f9647da260c50039b,999999999
9a5a841dd76ff7c27735f2edc328c0d01942a7c673c89da95f226fd2b65f779f,999999999
2df17d8703bbcfe4757a9b9eae594ffca483a6cc3afa925e26bf2c91e3051f84,528000
8f782526dbb0438cedc4012adb66b26e0ee03bd4df25e346bcad903fcc03bceb,999999999
47389366d50d7fa6abd906b338c065ff876294b87a5e891f5103f7e3e31f65a2,274000
b2e1d884c6de00d0a988bd5f47cc8ed2b662189adcb9bb6b7774fd9e72a3f18a,485000
bb8318ebe3c43cb668489cdf9e9747b63e7ba0acfe46806cd4a4f1d0b2208ae3,999999999
1118ae4d5a9d7e78005c75bca4dccdf12a847f25666b044e107a1f3c63e1570a,333000
ec438ee0272b5211fc85eb9351a0629463eb2954f0447bd9d80692f18b7f7c79,579000
9a8f89c4164b9fd763cde953edd0314de13f5ade7802730731243b0d72602c73,373000
c5fa676489f199ba1e023f30d5e83f59c071a0710eb10c904b274c843d320956,843000
f4f63e60f498ad59092c9e9d395d674ecfb9d8bfe259e0a7b85d77a886cd71fa,999999999
71a41a773786b4645bd6e137b8a5410895b4db35a9b29a9bec59ee99fe4b3676,458000
e83b6cb27e0aaa4474d9df8c4addca357285c2de7a85f6bbcb3d74bfe5b8e243,999999999
ac08cee85b30c7eb078a6330cf540f1bf8cb508d0a0700e36ac60d4d197d6c21,999999999
329e8310d6aa18f6fba8cc4b1eaf6753e0bfe36ea5aface2d24be93ab28a3d44,999999999
acf0ac0c43ce9851e930c893f7ca062caae81bc94cc4130cf3fecf75725a0349,999999999
5e3025e4fb8e46151f0edc1deb6d9a397d7a979047f1d92903ac81d700901cc1,999999999
a10b2a423072d67e94ed0c46b7b0e9289d53f0fc7fd472c7e54fdf11596ce0a9,242000
3bd27e29ccab6bab20b8b86eec3decc3a733610a384414bd2084926a344b2131,999999999
b4cf3893df502fede2a598d4362f8c53a67a803d2941eb7033070ab73afa2473,204000
2793a66bb8587b37c71a89752ce237d6fd2526888a882baf6131d89f8676dbef,999999999
35f450885433058cb00808c8ef41ee1f4222418701948658930016f2da12abd9,999999999
0b8e11938b0d918b54e54548f5442f86c0757fa7c7e622409d6390d8f11722f3,999999999
c68fa2befa97041c9d1b8a27a08a0f635592866016a3f11270cd0a3d156f2e96,529000
25d03f09e78490e80d9a418848f32e88af587ec7a25f93e01bf184ef2f4bd662,999999999
e04cb081b0b8a87a7869e96b83ab674692b6318a06c8bbd803ccb797005474af,999999999
b18beb06aa23b472b547600d4ccfbdebeffa85f8f95d8ffc4cdf98667efeb689,999999999
2f01e1176d45a2fc96fab951ac372547a371c2ca73ded66bd2ffc71d9b6d2e1f,320000
6a7017814e35580831a06c3e9ed3437098e2121907647ed8a045bacc59a93216,435000
6a1f487b74bf06e9040ccb7af5fb175cc2e03df86f699fad4b97eb7f434fa7a6,690000
a41704ba7a4a9bd4497762e092821ecf720535337f66cfc2e082e4c50b2dd658,999999999
93ef7bfd891ce9d3196a05ed8bbf1b42278459be89da25f7a587fa260b909e11,999999999
bb01048c41277e827c8928ab52ef0fcaed0c82886cfd44cfa1c9a2ef65f2e44b,999999999
d7cec3679e5fd23acdc0d7b41eb4d3100514a4d6c65209b160fb734607d6f622,999999999
dbb9678ea9a1a199c2debed665c8e2c05aca9fd3efab1919736d2c9c045411cd,451000
ad3ac773bd92ce1f8ac0c0a68a784cc665e64d83d3ce903c127adff1f84993b9,999999999
04fe73a068ec0b5a0f438b55a507c491b14c6f86d265f6cacae1bc4b4a34582d,999999999
349033fcaadc656c9e7b900f354589cd9239a0a5ef16daca399e5dc8e82dced7,88000
e19a68c1a0a49c0ee2c7ed53eba54930559feebd4ed6be049ffc33b6662c4e1c,999999999
fb6e66f703d7ae606089a94ce3a415b1a1e5809654b2628c344ad183323e0ba5,393000
dd8197587a89ab8a58dfb8904e3ae9ee8939c4f4645252cf8b6f28f2560e066e,999999999
149d90f14389ca144bf7f61fcf72983aebd8b08f4023a7bd6826a0215fd9952f,999999999
03f19e6ebde8b8b3692c697d8b386cdf85fd29cee65cee071f12b31f72b71bf6,999999999
e5936dbda493e6b7c62ae889c6d8ce4dfc137cdef47c25be9af76a66ef5d1ba5,999999999
840e3d232f23bb49f5348983b4576b0255438f54c8a05b94938d9913d1dbb304,999999999
4763e96416399e2ce226bb2596d35b4a486761a8fa94be4b16c6d7ca12bfed21,999999999
92e36a0b93c3b36c7dccbd14cd5299c196c426d68118126fbdf4161e3fdcdcca,999999999
d5b7af43ee150f473254fa56d17c6f29dfe91e9394058b81a3c22ec9fb05483d,999999999
8e3ef6c9bdff94c0603cf939e52f890248cdad3df0a65e8db905b258734eff5d,999999999
75e99faf8b1789c9ff81045fcf39544a6c94b89c9a4bd64c820a1bceab407300,999999999
a3bc5ee7cb1aee376c3f527457eca169b20e02287d7f82194bd165ae5fcb98e0,999999999
5c06d186cb9087b45dd9ca43fd6847957bb4b90423f888ff38f19f1324c1a0cb,999999999
c595f1f6cbc5dc2da0315e291909e6196174ea334f0028b994ef46c1354a678d,999999999
cb80326d457799d731424b3960d70ca1162a824533f9e757aaf820c6c63deb1c,892000
90173d397172e3fbf61cf696b2a21d77eea3d1e4eafdd2701b96a0566b1a141c,999999999
8f3af68b161a9f80ec53a3e60e28cbd0136b110ee297da337b8f823cfa2faa25,55000
5b55908483fe656f53aeeeb5e37f9179dd7dd42552ca6a735dc3a8650d858736,999999999
abdb51c1f4267572a08acbb267af7e47334ba60e811214386cf5d471e526b7bd,684000
284333432014f455a16bf4b981e16de6536c15d2e55467dc7b8c8f30fa257eda,141000
eada0557c9da55d58ee95dd325b27f5fb09c651d2344176ee7074b68152edf8d,489000
f67c2594d5b64f3eb2157629445d581b0c35b6924593e2eea91fac94f2ae316b,999999999
e873a268c9e095afcaaf6b16785e32668f338c2c1708811721a1f2d65c283eea,999999999
5297f414882d88b17168c6458e66039e46e56c8c99bc1749557fa71a12c39f7e,999999999
396f1ffa8ee1ef7183de4c1ba412e8e579859f85110531ddf1b3daf332cc9248,999999999
e72503b5a39a3fe525b571f342908aa0577801efcc22320cd60ebaf05b0d4953,999999999
ed611b0c38e3968b0d44bfee7c9b2c3a07fc16a297ac9c90942cb58b76abbb81,999999999
69c88d67849fae1aa4a571e7255e4f6e54ab8e4207ff56c2bf2f24fbb8cd71e7,999999999
c6720945543d01409d850d063be94d646fe484a875c539c9fe5eb84114b689b8,197000
0259b93887c1a7508cc21bc01c239d47db215d9f246b0eac73d53a3faf38efd1,999999999
c23835b30663c48c55b60945ba5551729a34a05d9ac6e407073da5c2b5ee3926,999999999
e10d3238281aacbe9767f7323ec1f3daf926c7bc52ca0eb43ce2d207431747d9,999999999
dafd23ab50ede5bd8359046f863d2cca3af5188a67c419f87b93fa5aae80302f,999999999
95d4f59a5e6ceb4aaa23a4d48478f498247b54c4d055fdd3d63f111371ac771b,999999999
180c7d10065960d285b9bedd710a7ea92e008a03e6ebbdccaa7afebdba21ffbe,999999999
a533919fdaa15c29766d5d5f4c43a17af6d5f80e3d9ffd4b9ed5074430c7cc35,999999999
445f94c793446466d04d5dcad7d43c87f2784992e440ed13a2577b323dd41e1b,999999999
cbed38a08a015c99b0313461c4c3aedddfe48c2e276a67fc6e2c8a5f780f003f,999999999
05eab11eb3a496d7b7aeb06de62099c24c27c746ba3a70f8c9718267a02ab3a5,235000
2a9521fb66a45f5d345fd6c67dbc88b80fb4a9b30cf7ab9050832d373ed91613,999999999
27f20bbdd6383ba02098e2b308aa95415e7dd5990aee495d3e407b0ce5bed4c9,999999999
eabe05e3de7913155b02c9eae035e2fa8bcd64bc31f0f2bcb329c88a49f6b0e5,999999999
577f4c1c7e0f794290e6b264b2a445b5ec28a1cbe51f5a4cfca911649d563556,999999999
31fc47a23625e7ebc5e72e0404cddda32ab35fd7d2b5e6404012f72e9f445512,459000
2e1216bdb2d0941c1213719eb84c6f47f6487b1659bedbba0a52173b4d99792a,185000
290231c7dea4ca24a97136e220b3a7925922cba5893bb90180b21eeba2f12bd9,999999999
b59b4342cde3df8a51f425ce0a444c0a23e4eb05a34188404afa30f103609ab7,999999999
44c0df05edb7aa8f56b877aed9e0374918342f7fc722cd2552f100c736bfc622,152000
7926613c21133fcb08154f623504d68eb7f1d12a0cac4e0be46306f49f15b3e9,999999999
eea943b068d45463167ea4fdecf7c5292b0a6eb08e5513771294f22f6dad86cf,999999999
d077f2801c301cf6d3233da197440b0851c5148f3d924ab5614ee641c957e6be,182000
88a96f626e90a378e9e434451586668b7793f36a38230740e32a04180f022311,31000
df0a0c3fea394e3dc1f9136fd2ab33e2627187a27cfddb2ccb36b0d9e802392e,999999999
e1879399a352c122b233e5cfbb633742f2869fbdbbec61f8dac18c4883a3cfbe,999999999
acb471ea55ba77f0a970f9d4dd2a44f3e5b14d9d7e95fc54daf4af689f856dce,423000
ccadb7121faf6bb2825b09a1a15b5ee210fc90612d94dc3ab37b5aba4601b3d2,999999999
2360ae4f9520b7570d57518442484105cedf8cd000ff9767706d630e7643db70,999999999
d04e6f62f050e8baf3dc0e403780bff4bf2adc2119776ebb1f0c16ccbb8483a1,999999999
045f6f20445e6f104bbaa7cf73ffe3ea5b07018e66928d0c6b5272f8429814b4,35000
634629d65b2376d57e6a6b828f55fe301cc41850fed7f1a5135ba06826743394,418000
f8028b215866345cc9b969570a42f2103b8cc6e7e6c7dbfec8b7ef2d252bb6f8,973000
16c96a1cadfda9db2cdda183d31b9277b317cec9f80a129e487d396827974a97,999999999
2ef5850137a6e58440abe5dfa2581dabfade4af97e200e4289d5ec72e1fa2833,999999999
b01cd012fadaf4ded40b82e031ed430273b6d5a523ad3affc1e1179047501f76,999999999
10a79047fdae8ab89795cf9b845ce28b5cb4ed6d1628f03ab74db8797eb63a55,999999999
5ede6a7fa3f556fa18f63b216515402d600ad32a2aa9dfe6efe04b587a3d1ef7,464000
6f6c4e539ad0b7ba953c164d9ce54d8ce528e10add806f4e59cfaa5f398566e0,999999999
c90f22030f47461ce53f8f8f80a3f27603a6497b8369806f04a5c001d58dc6a4,117000
58428084164ad54727576bc663857a9cbf93349dd5560f5d23c69b98710ee63f,999999999
7d44d2e805e209e81b009e08102099813a8d2feff9b177af8c973bdcf9c1b5d5,704000
67ced3a5813d55fa7bac1e799695c12f7dead09a83e033ab90f0facb6746aaab,999999999
4121a3ed28184e356d06a2fadf3aee71a8a69473648bce049dc7c9082748ff18,236000
f6eff357ee7d6c992e6cecb4f83ba7b0305e75d0e7ba97c44b39f7cf53fc343e,380000
5014e3815b0cf2c1ed7ad0ae95599ee55ddce609071d49620d096d68951becea,324000
12e3abf54887387cdf9da3e8a14b6ba91a25b535587339207278dbb5e40c6c1c,853000
16c97e24c8299c83ccf46a138213b70caa962001e6e349ed3f30058e7a469fa9,999999999
42223e39b4a42a692651f1353a7a8fb698576509fe792b4b5bee93441b6a2df8,550000
0a408149ab6b77158e570f49821196c28f78557070b6886dada4eae7356a5aaf,999999999
f57a1e13703068e8866552e9af1e773c4a84414d4353b78ff4308612ea85a5c7,44000
02e07e124b7e26476afbe8d90c49cc8945e5b176e5d8c8947530df719d1f1532,999999999
19212a87cce4f8ba8823a113ecb4a8f57aa7cc153b4f42bafa18df4252e9bc77,236000
e16901427800d83e6070ae084625968f82c09ee87513721afd716214cade940c,999999999
e221695cfc966392a1df9ea99643b276a0e077e0f341b5fc9525359533fc9d34,999999999
e6c303957ad03edf7c2a41bfe1127cd6985498c5acd654f46e4b0123770b7319,999999999
d8ff303ba6a1127989f6eb39436d0c2254a74320a253c44779e342eedc4fa28e,999999999
5469c65c8ff4f18a805e5d6425776a01353ccfff62a62aaa3348ad4669f0cad4,999999999
a916c2df688a3fbd8c3609189a55f19524774847ca5fe81ee2bf3bdea145aa2a,196000
c2b1c9f94c2bac19893a323f2eebd25b4277aae85f2889194dd6ec09e6c29fa5,999999999
c7802067bf853cf56197ce09e52e585ab4eba63c1a4817c79918271742bc3da6,999999999
186f3ef15ff2f77d8d22faba1a3ea99aef5eac722d24e585d985b6d22751f090,999999999
b47c627b72d0f0d202a586c0f2b89e64c027fccc0a1546755b726b34880fd088,698000
f0a888de667b62bcbb504824267133d2e6eaac550f585d41cb26af6f8624a1c5,291000
5ebc6f60d400961a31e5015a169628f193330faabdb206b6ed7d6546ea616f77,999999999
7276200a4b880e4701cc31eb3f55e71bd16809b1c63bb7c4b1392bda18d03484,999999999
0278f3e777361f6e86e797300e1b6dac9ec0b5ad7e6fd0948590bb3321a748b1,999999999
4837572ea32227c03c01afed9555498263cf0b2e473db54a076b3f3a0f00b21b,629000
a1690f048cc5de2fc8d0e189bf38f22b887b1c47bce66446710e971bffc5ae8e,999999999
07b20afb77280067eb1a22b554e2f564c346c9ba9d4bed97c03edfc319a75249,58000
733a48a555ba5a5e0e2b25d38dcbaad7c11fff224474a386c244078f1bc45923,999999999
7b41717f5b97ef3f70716f4166be1a77887ad4ba13825156bd2cb729141ba718,999999999
f575df80d6cde98fe2cad6e12103eb808fed708f010342f22ad9ee79787312f4,999999999
3bcd5ebeeb5e451fb11888c8b49d7bd4dbfee025a0175f1425879b1d76b3f305,999999999
12c30ce6fe0f438cbf6f592d8e62cadb9c512ef36651202b1b37ed02273be099,566000
65508d9314e1ce26d4c7df93765bd09cbce99b7e0cccead670d282f05c8d2901,999999999
0c3379d3cbacc9f6cff5f60de3826f52775b09c77d44b6bb004f46a66fbb9ba5,999999999
0bef578f68879232258ec5e9d80595d1511dba6c46899c499382e52ecd9d452c,529000
6212fb1cb8e8a713d2538a06cc0993ed455ce49a776beaa825e8dad2668e1747,999999999
2678af1557147d01472a58aaa8ba07b11edd9864f6be3cb93bfe99b3d0869f68,999999999
3d381fcbb37377bcff10ee79779e08fe72c749015a78efb31fa1e71cbd498440,367000
a0d635cc3ec20d76a495397100e3c0d1959d39bfab14d8b0a09351480771e805,999999999
69e22d4d6b908ff016aaa2a99cea735b0a2a95bc7f7ea60f0b01d424012528b6,999999999
c7b7e6bbb2d7d48962c4a7f21c7ca5c62783fc99566f677bb5a9b2777a00bae2,999999999
50ff1ee46643307aa5dd5a4edf5c0891eac5d142ce57a3ff5246982c4b4f872f,999999999
776c333ab6b8bdbbed367b756a0ac15d2f4ec081d2bb392bef05b43d255b30b3,999999999
b3fcf49502230897eaafa88bf94106b083572d819b9cd498c2272747bac6b4ba,769000
2154da4370cbba27cf0dba5715dc2f82fddcab579de7afa4401e3d268ccdb33c,999999999
88f6031f9f3642a3f6e9efc7c04cd225d9c7713d4520dad8bb4b05b2a744bead,999999999
2d8c1c9bf7736d475f5ee08af6332c363b6deea89c4fb7216cdde35614840ac9,999999999
124673dd2e4d1d63653d76e1862922ae3fadc660a0e9e4268e74aadb474151c3,999999999
bdf2d4d67f2cb95a3a756e899c9dc6244879304a285a9786c07c5dba16cd550b,999999999
dce46c550aeaaac300fa66704833b69f0b054bb2f03998674394a451557bdb2c,999999999
c435d8cbb62b43cd5fb7ec88fa959b2aaa8ec614e7f3968e1b9ce65449534302,999999999
b715e1500545d67a440d9ae76d7ee351b6ea0b2c2f54848e74ff9113cac27880,999999999
eeff378678a65a71d34ec3caa94e7a34c96d4ad8a3fd85958016806095a6a6a4,349000
532035726e9fa45a75ea6e69abbbda0c59d46c6d7ca9a9ec20f715abcce50412,999999999
4a419caa783a2222a5405e8ceb576fd18d945f5372bb3a11a3bfe985e452cfb7,366000
8faf6e9facc223fcdb7e25e81034b39eb30d295ed90dd0115e14570b1c613663,999999999
00578315c70c9e75d9994e9449d115f76947700ac031c7632da49e32ade2e79f,346000
81f72959345e8c64418fbcf80ded7d3044adad078cbb6dd85864f36cc1008302,999999999
4f465c6d32d713db5ad3ce59287ade5a9bcc5d911b3d5a67a9814e2d7aaf99d2,999999999
d37d9106cb10c85508180a410d3b3db02b50a754ca26efee4e084b14b4be772a,999999999
11a4590fcd4b6a7d00eaafc1fad0fbd8c84ca6172b7c3019bfdd3d3fdd30e1ef,999999999
81e8b42e14baa7bd7c18f0929e1199a1350d5e2cf58f40edbf28ec79ea966676,999999999
19f7d45bcbbf494b5c1a5812b6d25af1e3eeb73ad047639335d502bf343e8ea5,1000000
bc4a214a6a9a810f73fbdc47b4fb556eb434ea6fb22c755606fd462cdb8f7337,999999999
448185f7d5e5f56f904d0c31f8ddb1b6dd09e2c2bffbabdd6a556e2a209d021f,999999999
cc0cf96e61b45d748d497855377dcfb71ded044c51769c60498a753bc74c0816,999999999
61c98a79ace55b1787f9588b1a60fd3899372fe26173656c3207767e213514b2,100000
1a9b64e303a12d7c5a0a72e5d5519f52a67375c1eb5c4bb4e8baaff62fad9e30,999999999
febc4fc197b6a151caf86700de9c8080e2c733857a2e1ad0a0a2ebabecb8554b,999999999
1a9e1b8b9fb850cb22686622a067946d2edd48fd7a1304bd702fb28e3e3a4edf,999999999
e5b3567208ed8a0ac2d36dd4e4f66015487a388969cdacc716f427bbd3253972,999999999
22e9ec394639d13e96c405dde5d5dc38329f5c89da320ebc252ac8ceeec38a23,999999999
a0f176507166c0d25a909acd67217861bdf02454b312f3a1657e70a9b4b4c082,29000
12ae1b6ba5d41078058caecdeaa61213510cba80aff33c8eafd8ec0a0bc2d8cb,319000
f5d1ab768bd183e307b1ce3647a7f17c80967d0af0e8fed14ee1fc9e48975648,74000
010124dfe60a5925095bba24015f6c6f6b74448f965ba244b7793107c2e4c867,82000
4a76a01081199a8d32ae76143d2f0eeb3a2e46c9bf88fa75f32cb2cf0707d369,160000
9a3010b6ad7caad5c5fbdde02102e65d7ccd944dcbddd0a8ec7232abb8dca83c,50000
676d6c805bbaaa35a98abf8d458d63991181f5255a0f30ed2384e256b961759c,999999999
d3a3d7e996cdc6d6f19950a8cb5072f757a24e544795937940fb184d44698cb2,788000
61d0205827b939725e9dd1a225f0b194dd3c1a0317cf885f80219e465d1e2efb,461000
104e2734665eff3e55043e186ebb4201016f95b9c0a7dd1023e848d7f0d031b0,999999999
db3f1b337ca1d627462468802b4cf3ebd42e040f3ca2c66f732293a384c3ec05,999999999
dbc69ecec8e640d0fab0ceab79baaa425ddebec1c797e9431eb14434b515675c,332000
176cab450c1454c3f60e5cc7bd3f4438970e7ff36de816ea788c1d7abc336d54,54000
6bfc1419d97e3e1bb067b2e83c10c8abdc341229d264ec7de9d23bd4283d56e3,999999999
b3c2ccc75da20c2e71c23021418113470ef6289c05541ff7fc54e0a898cf0af5,488000
3ad456ff22627f918329f9a92fa142caed1bf04f45dbc44bc7cb836603a86ee9,999999999
fc84a8de17245c518760d1bf6aa11f62007933918834cae3e2cf8944fcf694ba,999999999
a346c96182391d79b092a5a9028cb64b52218831dd3a40427ddf03e8137ab899,557000
eb7f22866bf4668e75d8e3326e33aa37f9d7b1ba7026479bbd39e6a3cef9f726,999999999
45e2c2440114b80ac1e7353ac1fa034a2bbad9fefb90164fc0916a4f848b8f2b,999999999
